FLYBASE,SYMBOL,GENENAME,chromosome_name,start_position,end_position,ensembl_transcript_id,flybase_transcript_id,transcript_start,transcript_end,transcription_start_site,transcript_length,transcript_count
FBgn0283678,Osi21,Osiris 21,2L,11284327,11285706,FBtr0080214,FBtr0080214,11284327,11285706,11285706,1211,3
FBgn0283680,IP3K2,"Inositol 1,4,5-triphosphate kinase 2",X,13303633,13329303,FBtr0344168,FBtr0344168,13315022,13329069,13315022,2222,24
FBgn0283681,Tcs3,Tcs3,3L,16351991,16353286,FBtr0075381,FBtr0075381,16351991,16353286,16351991,1180,3
FBgn0283682,Ge-1,Ge-1,2L,11095150,11100888,FBtr0080231,FBtr0080231,11095353,11100888,11100888,4646,6
FBgn0283712,LIMK1,LIM domain kinase 1,X,12584385,12592193,FBtr0301830,FBtr0301830,12585426,12592193,12592193,4520,20
FBgn0283724,Girdin,girdin,3L,3178930,3185287,FBtr0332098,FBtr0332098,3178930,3185287,3178930,5150,15
FBgn0283728,CG31600,uncharacterized protein,2L,21914269,21915358,FBtr0343884,FBtr0343884,21914269,21915358,21915358,914,6
FBgn0283741,prage,prage,X,1773719,1853667,FBtr0302655,FBtr0302655,1838240,1852933,1838240,2934,33
FBgn0284080,CG46302,uncharacterized protein,2R,854814,855571,FBtr0452096,FBtr0452096,854814,855571,854814,707,1
FBgn0284081,CG46303,uncharacterized protein,3R,5821972,5822435,FBtr0452097,FBtr0452097,5821972,5822435,5821972,464,3
FBgn0284082,CG46304,uncharacterized protein,2L,18946305,18947082,FBtr0452098,FBtr0452098,18946305,18947082,18946305,778,3
FBgn0284083,CG46305,uncharacterized protein,2R,10351533,10352161,FBtr0452099,FBtr0452099,10351533,10352161,10352161,487,6
FBgn0284084,wg,wingless,2L,7307159,7316265,FBtr0079432,FBtr0079432,7307159,7316265,7307159,2919,3
FBgn0284220,Top2,Topoisomerase 2,2L,19447365,19453490,FBtr0332320,FBtr0332320,19447365,19453490,19453490,5242,6
FBgn0284221,Sema5c,Semaphorin 5c,3L,12067511,12081830,FBtr0300339,FBtr0300339,12067570,12081830,12081830,4112,6
FBgn0284222,CG46306,uncharacterized protein,X,16826681,16835520,FBtr0452121,FBtr0452121,16826681,16835520,16835520,2234,4
FBgn0284223,CG46307,uncharacterized protein,2L,21104568,21132909,FBtr0452122,FBtr0452122,21104568,21132909,21104568,4602,3
FBgn0284224,CG46308,uncharacterized protein,2L,13461774,13500427,FBtr0452123,FBtr0452123,13461774,13500427,13461774,5345,3
FBgn0284225,CG46309,uncharacterized protein,2L,16245835,16251788,FBtr0452124,FBtr0452124,16245835,16251788,16251788,2770,3
FBgn0284226,CG46310,uncharacterized protein,3R,23173873,23185642,FBtr0452125,FBtr0452125,23173873,23185642,23173873,3202,3
FBgn0284227,CG46311,uncharacterized protein,X,13563823,13590570,FBtr0452126,FBtr0452126,13563823,13590570,13563823,3344,4
FBgn0284228,CG46312,uncharacterized protein,X,15987166,15991974,FBtr0452127,FBtr0452127,15987166,15991974,15991974,2588,4
FBgn0284229,CG46313,uncharacterized protein,3R,26978541,26985706,FBtr0452128,FBtr0452128,26978541,26985706,26978541,1886,3
FBgn0284230,CG46314,uncharacterized protein,2L,21314360,21319527,FBtr0452129,FBtr0452129,21314360,21319527,21314360,2515,3
FBgn0284231,CG46315,uncharacterized protein,2R,17703335,17719346,FBtr0452131,FBtr0452131,17703335,17719346,17719346,5765,6
FBgn0284232,CG46316,uncharacterized protein,3R,24712780,24717430,FBtr0452132,FBtr0452132,24712780,24717430,24712780,2528,3
FBgn0284233,CG46317,uncharacterized protein,X,14261223,14264844,FBtr0452133,FBtr0452133,14261223,14264844,14261223,1974,4
FBgn0284234,CG46318,uncharacterized protein,3R,18680604,18685290,FBtr0452134,FBtr0452134,18680604,18685290,18680604,3299,3
FBgn0284235,CG46319,uncharacterized protein,2R,10124293,10137472,FBtr0452136,FBtr0452136,10124293,10137472,10124293,6172,9
FBgn0284236,CG46320,uncharacterized protein,3L,5664121,5749599,FBtr0452138,FBtr0452138,5664861,5746400,5664861,13652,6
FBgn0284237,CG46321,uncharacterized protein,2R,10205454,10227957,FBtr0452142,FBtr0452142,10223007,10227957,10227957,1653,6
FBgn0284238,lncRNA:CR46322,long non-coding RNA:CR46322,2R,10209724,10211347,FBtr0452143,FBtr0452143,10209724,10211347,10211347,666,3
FBgn0284243,betaTub56D,beta-Tubulin at 56D,2R,19447319,19451600,FBtr0086537,FBtr0086537,19447319,19449599,19449599,1701,6
FBgn0284244,l(2)k05911,lethal (2) k05911,2L,13251509,13257426,FBtr0305556,FBtr0305556,13251509,13257426,13251509,2672,3
FBgn0284245,eEF1alpha1,eukaryotic translation elongation factor 1 alpha 1,2R,11891135,11895762,FBtr0331927,FBtr0331927,11891396,11895762,11891396,2278,12
FBgn0284246,l(2)k09848,lethal (2) k09848,2R,6074471,6076367,FBtr0086023,FBtr0086023,6074835,6076367,6076367,1414,6
FBgn0284247,ds,dachsous,2L,640013,714983,FBtr0343249,FBtr0343249,640306,714983,714983,12134,4
FBgn0284248,Cyt-c-p,Cytochrome c proximal,2L,16719932,16722644,FBtr0080889,FBtr0080889,16719932,16722644,16719932,681,6
FBgn0284249,Adf1,Adh transcription factor 1,2R,6662265,6668085,FBtr0086112,FBtr0086112,6662270,6668085,6662270,1795,12
FBgn0284250,Oaz,O/E-associated zinc finger protein,2R,14435899,14465881,FBtr0302927,FBtr0302927,14435899,14465881,14435899,4997,6
FBgn0284251,l(2)05287,lethal (2) 05287,2L,21094966,21102429,FBtr0114615,FBtr0114615,21094966,21102429,21102429,3471,3
FBgn0284252,Letm1,Leucine zipper and EF-hand containing transmembrane protein 1,2R,24509508,24515320,FBtr0072347,FBtr0072347,24509764,24515320,24515320,3716,6
FBgn0284253,LeuRS,Leucyl-tRNA synthetase,2L,3510328,3514656,FBtr0077562,FBtr0077562,3510478,3514656,3514656,3784,6
FBgn0284254,Impbeta11,Importin beta11,2R,15682719,15687415,FBtr0087278,FBtr0087278,15682719,15687415,15682719,3395,3
FBgn0284255,Arpc4,"Actin-related protein 2/3 complex, subunit 4",2L,6125132,6125911,FBtr0079200,FBtr0079200,6125132,6125911,6125132,712,3
FBgn0284256,bsf,bicoid stability factor,2L,18449517,18454587,FBtr0081087,FBtr0081087,18449517,18454587,18454587,4457,3
FBgn0284257,Ttd14,TRPL translocation defect 14,2R,18430315,18440475,FBtr0113361,FBtr0113361,18430315,18440475,18440475,2584,9
FBgn0284408,trol,terribly reduced optic lobes,X,2470460,2545427,FBtr0342817,FBtr0342817,2471008,2545427,2545427,12781,92
FBgn0284409,lncRNA:TS1,long noncoding RNA: testis-specific 1,2L,20550951,20551354,FBtr0452188,FBtr0452188,20550951,20551354,20551354,404,3
FBgn0284410,lncRNA:TS2,long noncoding RNA: testis-specific 2,2L,3587068,3587469,FBtr0452189,FBtr0452189,3587068,3587469,3587469,402,3
FBgn0284411,lncRNA:TS3,long noncoding RNA: testis-specific 3,3L,20557218,20557810,FBtr0452191,FBtr0452191,20557218,20557810,20557810,593,3
FBgn0284412,lncRNA:CR46326,long non-coding RNA:CR46326,3L,20558197,20558520,FBtr0452190,FBtr0452190,20558197,20558520,20558197,324,3
FBgn0284413,lncRNA:TS4,long noncoding RNA: testis-specific 4,2L,2639185,2640081,FBtr0452192,FBtr0452192,2639185,2640081,2639185,897,3
FBgn0284414,lncRNA:CR46328,long non-coding RNA:CR46328,2L,2637669,2638540,FBtr0452193,FBtr0452193,2637669,2638540,2638540,872,3
FBgn0284415,lncRNA:TS6,long noncoding RNA: testis-specific 6,2L,4655478,4656209,FBtr0452182,FBtr0452182,4655478,4656209,4656209,732,3
FBgn0284416,lncRNA:TS9,long noncoding RNA: testis-specific 9,2L,12774054,12775252,FBtr0452183,FBtr0452183,12774054,12775252,12775252,1199,3
FBgn0284417,lncRNA:TS20,long noncoding RNA: testis-specific 20,3R,5970760,5971291,FBtr0452184,FBtr0452184,5970760,5971291,5970760,532,3
FBgn0284418,lncRNA:TS25,long noncoding RNA: testis-specific 25,3R,11307669,11307886,FBtr0452185,FBtr0452185,11307669,11307886,11307886,218,3
FBgn0284419,lncRNA:TS26,long noncoding RNA: testis-specific 26,3R,13541913,13542314,FBtr0452186,FBtr0452186,13541913,13542314,13541913,402,3
FBgn0284420,lncRNA:TS27,long noncoding RNA: testis-specific 27,3R,27999908,28001015,FBtr0452187,FBtr0452187,27999908,28001015,27999908,1108,3
FBgn0284421,Psn,Presenilin,3L,20432468,20435156,FBtr0114517,FBtr0114517,20432639,20435156,20432639,1778,15
FBgn0284435,tyn,trynity,X,140318,200663,FBtr0100136,FBtr0100136,175973,199461,175973,3286,18
FBgn0284436,CCT8,Chaperonin containing TCP1 subunit 8,2R,8904844,8906990,FBtr0088683,FBtr0088683,8904844,8906990,8906990,1904,3
FBgn0284442,Mcm3,Minichromosome maintenance 3,X,5323855,5326738,FBtr0070762,FBtr0070762,5323855,5326738,5323855,2747,8
FBgn0284444,ddbt,deadbeat,3L,317084,317789,FBtr0306849,FBtr0306849,317084,317699,317084,547,6
FBgn0285879,disco-r,disco-related,X,16118067,16148977,FBtr0310302,FBtr0310302,16118067,16148977,16148977,7272,16
FBgn0285892,tea,telomere ends associated,2R,9891955,9898513,FBtr0300921,FBtr0300921,9891955,9898344,9891955,5812,12
FBgn0285896,btl,breathless,3L,14075772,14083229,FBtr0100676,FBtr0100676,14077065,14083229,14077065,3753,6
FBgn0285910,VhaAC39-1,Vacuolar H[+] ATPase AC39 subunit 1,X,3880748,3882967,FBtr0070611,FBtr0070611,3880748,3882967,3880748,1792,4
FBgn0285911,Vps16A,Vacuolar protein sorting 16A,3R,9267019,9270224,FBtr0081979,FBtr0081979,9267019,9270224,9267019,2741,3
FBgn0285912,mah,mahogany,3R,24947632,24949539,FBtr0084751,FBtr0084751,24947632,24949539,24947632,1584,3
FBgn0285913,red,red Malpighian tubules,3R,14289071,14302276,FBtr0082921,FBtr0082921,14289071,14302276,14289071,2316,21
FBgn0285917,sbb,scribbler,2R,18278198,18357296,FBtr0301548,FBtr0301548,18285124,18357296,18357296,5159,21
FBgn0285925,Fas1,Fasciclin 1,3R,16625238,16639771,FBtr0083333,FBtr0083333,16625291,16638048,16625291,3011,21
FBgn0285926,Imp,IGF-II mRNA-binding protein,X,10787869,10824277,FBtr0346315,FBtr0346315,10795997,10824277,10824277,3824,48
FBgn0285937,Rab1,Rab1,3R,21266029,21269060,FBtr0084104,FBtr0084104,21266029,21269060,21269060,1804,3
FBgn0285938,CG46335,uncharacterized protein,3R,27366658,27368717,FBtr0472671,FBtr0472671,27366658,27368717,27368717,2060,3
FBgn0285940,lncRNA:CR46336,long non-coding RNA:CR46336,2R,12903794,12906236,FBtr0472677,FBtr0472677,12903794,12905463,12903794,1670,15
FBgn0285941,lncRNA:CR46337,long non-coding RNA:CR46337,2R,12904545,12906237,FBtr0472682,FBtr0472682,12905442,12906237,12906237,796,6
FBgn0285943,knon,knotted onions,2R,16496889,16499429,FBtr0087126,FBtr0087126,16496889,16499429,16499429,2375,3
FBgn0285944,para,paralytic,X,16455027,16533096,FBtr0303692,FBtr0303692,16463603,16527414,16527414,6747,240
FBgn0285947,RpS10b,Ribosomal protein S10b,X,19598031,19599806,FBtr0344339,FBtr0344339,19598425,19599075,19598425,651,16
FBgn0285948,RpL27A,Ribosomal protein L27A,2L,4457186,4458364,FBtr0077452,FBtr0077452,4457186,4458317,4458317,586,9
FBgn0285949,RpL31,Ribosomal protein L31,2R,9587193,9587989,FBtr0088527,FBtr0088527,9587235,9587989,9587235,577,9
FBgn0285950,RpL19,Ribosomal protein L19,2R,24967877,24969547,FBtr0072405,FBtr0072405,24967877,24969547,24969547,1361,4
FBgn0285951,mRpS34,mitochondrial ribosomal protein S34,3L,16348074,16348782,FBtr0075379,FBtr0075379,16348074,16348782,16348074,709,3
FBgn0285952,eEF5,eukaryotic translation elongation factor 5,2R,24057798,24059483,FBtr0072173,FBtr0072173,24057853,24059483,24057853,752,4
FBgn0285954,caz,cabeza,X,16288810,16293520,FBtr0334992,FBtr0334992,16288810,16293520,16288810,1631,16
FBgn0285955,cv-c,crossveinless c,3R,14391683,14481713,FBtr0112630,FBtr0112630,14391683,14481713,14481713,9298,9
FBgn0285958,Fuca,alpha-L-fucosidase,3L,11518798,11522713,FBtr0346860,FBtr0346860,11518798,11522713,11522713,3513,6
FBgn0285959,sisRNA:1,stable intronic sequence RNA 1,3R,5609245,5609611,FBtr0473392,FBtr0473392,5609245,5609611,5609611,367,3
FBgn0285962,CG46338,uncharacterized protein,2R,9864510,9875072,FBtr0472692,FBtr0472692,9864510,9875072,9875072,1036,9
FBgn0285963,CG46339,uncharacterized protein,3R,26915761,26945309,FBtr0472699,FBtr0472699,26923642,26945309,26923642,4717,18
FBgn0285966,hpRNA:1,hairpin RNA 1,3R,19920708,19920862,FBtr0472836,FBtr0472836,19920708,19920862,19920862,155,3
FBgn0285969,sisRNA:4,stable intronic sequence RNA 4,2R,8230532,8231065,FBtr0473388,FBtr0473388,8230532,8231065,8231065,534,3
FBgn0285970,CG32500,uncharacterized protein,X,21621541,21623750,FBtr0077374,FBtr0077374,21621541,21623750,21623750,1084,2
FBgn0285971,prg,piragua,2L,8464488,8466694,FBtr0079674,FBtr0079674,8464488,8466529,8464488,1984,6
FBgn0285975,mir-10404-1,mir-10404-1 stem loop,rDNA,46106,46174,FBtr0472926,FBtr0472926,46106,46174,46106,69,1
FBgn0285976,mir-10404-2,mir-10404-2 stem loop,rDNA,70290,70358,FBtr0472927,FBtr0472927,70290,70358,70290,69,1
FBgn0285991,hpRNA:CR18854,hairpin RNA:CR18854,2L,9787294,9790745,FBtr0472916,FBtr0472916,9787294,9790745,9790745,2557,9
FBgn0285992,hpRNA:CR46342,hairpin RNA:CR46342,X,4921677,4928133,FBtr0472837,FBtr0472837,4921677,4928133,4928133,6457,4
FBgn0285993,hpRNA:CR46343,hairpin RNA:CR46343,3R,19326954,19327168,FBtr0472838,FBtr0472838,19326954,19327168,19327168,215,3
FBgn0285994,hpRNA:CR46340,hairpin RNA:CR46340,3L,21576460,21576661,FBtr0472835,FBtr0472835,21576460,21576661,21576661,202,3
FBgn0286004,mir-4966-2,mir-4966-2 stem loop,X,19558607,19558693,FBtr0472924,FBtr0472924,19558607,19558693,19558607,87,4
FBgn0286005,mir-11182,mir-11182 stem loop,2R,18180151,18180205,FBtr0472925,FBtr0472925,18180151,18180205,18180205,55,3
FBgn0286006,mir-281-1,mir-281-1 stem loop,2R,12170373,12170462,FBtr0304285,FBtr0304285,12170373,12170462,12170462,90,3
FBgn0286007,mir-281-2,mir-281-2 stem loop,2R,12170153,12170244,FBtr0304375,FBtr0304375,12170153,12170244,12170244,92,3
FBgn0286027,Rnmt,RNA guanine-7 methyltransferase,2L,15009939,15011764,FBtr0080696,FBtr0080696,15009939,15011764,15009939,1769,3
FBgn0286028,lncRNA:CR46348,long non-coding RNA:CR46348,3L,22570364,22572033,FBtr0473374,FBtr0473374,22570364,22572033,22572033,1670,3
FBgn0286029,lncRNA:CR46349,long non-coding RNA:CR46349,X,4074961,4075428,FBtr0473380,FBtr0473380,4074961,4075428,4075428,468,4
FBgn0286030,lncRNA:CR46350,long non-coding RNA:CR46350,3R,9283875,9284525,FBtr0473377,FBtr0473377,9283875,9284525,9283875,651,3
FBgn0286031,lncRNA:CR46351,long non-coding RNA:CR46351,3R,12645719,12646077,FBtr0473375,FBtr0473375,12645719,12646077,12646077,359,3
FBgn0286032,lncRNA:CR46352,long non-coding RNA:CR46352,3R,5042652,5043025,FBtr0473376,FBtr0473376,5042652,5043025,5043025,374,3
FBgn0286033,lncRNA:CR46353,long non-coding RNA:CR46353,3L,18323584,18323985,FBtr0473373,FBtr0473373,18323584,18323985,18323985,402,3
FBgn0286034,asRNA:CR46354,antisense RNA:CR46354,3R,13459671,13466106,FBtr0473378,FBtr0473378,13459671,13466106,13466106,5296,3
FBgn0286035,sisRNA:CR46357,stable intronic sequence RNA CR46357,3R,9630255,9630440,FBtr0473384,FBtr0473384,9630255,9630440,9630440,186,3
FBgn0286036,sisRNA:CR46358,stable intronic sequence RNA CR46358,3R,4639789,4640004,FBtr0473385,FBtr0473385,4639789,4640004,4640004,216,3
FBgn0286037,sisRNA:3,stable intronic sequence RNA 3,3L,22269932,22270220,FBtr0473386,FBtr0473386,22269932,22270220,22269932,289,3
FBgn0286038,sisRNA:CR46360,stable intronic sequence RNA CR46360,2R,8231104,8231588,FBtr0473387,FBtr0473387,8231104,8231588,8231588,485,3
FBgn0286039,sisRNA:CR46361,stable intronic sequence RNA CR46361,2R,6615752,6615923,FBtr0473389,FBtr0473389,6615752,6615923,6615752,172,3
FBgn0286040,sisRNA:2,stable intronic sequence RNA 2,X,16612777,16613274,FBtr0473390,FBtr0473390,16612777,16613274,16612777,498,4
FBgn0286041,sisRNA:CR46363,stable intronic sequence RNA CR46363,3R,13970739,13970942,FBtr0473391,FBtr0473391,13970739,13970942,13970942,204,3
FBgn0286042,sisRNA:CR46364,stable intronic sequence RNA CR46364,3R,25246874,25247422,FBtr0473393,FBtr0473393,25246874,25247422,25247422,549,3
FBgn0286051,Rexo5,RNA exonuclease 5,3L,6603684,6608739,FBtr0076976,FBtr0076976,6603684,6608739,6603684,2821,6
FBgn0286070,cnk,connector enhancer of ksr,2R,17413970,17420007,FBtr0340214,FBtr0340214,17413970,17420007,17420007,5816,6
FBgn0286071,AdamTS-A,ADAM metallopeptidase with thrombospondin type 1 motif A,3R,15442246,15476193,FBtr0083160,FBtr0083160,15442246,15476193,15476193,6965,9
FBgn0286075,DNAlig3,DNA ligase 3,3R,12399011,12401839,FBtr0082600,FBtr0082600,12399011,12401839,12401839,2604,3
FBgn0286198,LKRSDH,Lysine ketoglutarate reductase/saccharopine dehydrogenase,2L,7791175,7795959,FBtr0343404,FBtr0343404,7791175,7795959,7795959,3495,6
FBgn0286199,shps,sheepish,3R,24279572,24281576,FBtr0084600,FBtr0084600,24279572,24281576,24279572,1548,3
FBgn0286203,stw,straw,2R,5413744,5456095,FBtr0301063,FBtr0301063,5416096,5447298,5416096,2869,15
FBgn0286204,ich,ichor,3R,8950246,8963037,FBtr0082014,FBtr0082014,8950246,8963037,8963037,4429,6
FBgn0286213,RpS12,Ribosomal protein S12,3L,13023352,13024762,FBtr0075878,FBtr0075878,13023352,13024762,13023352,613,3
FBgn0286222,Fum1,Fumarase 1,X,6678424,6681845,FBtr0070954,FBtr0070954,6679640,6681845,6679640,1668,8
FBgn0286506,Mpi,Mannose phosphate isomerase,3R,9759622,9761208,FBtr0082131,FBtr0082131,9759622,9761208,9759622,1410,3
FBgn0286507,vrs,versager,3R,12447653,12449046,FBtr0082631,FBtr0082631,12447653,12449046,12447653,1328,3
FBgn0286508,Had1,beta Hydroxy acid dehydrogenase 1,X,16306912,16308667,FBtr0346059,FBtr0346059,16306912,16308667,16308667,1445,8
FBgn0286511,Pld,Phospholipase D,2R,6242004,6255266,FBtr0114492,FBtr0114492,6245512,6255266,6245512,4651,18
FBgn0286516,aqz,aaquetzalli,3R,8813490,8820682,FBtr0334660,FBtr0334660,8814685,8820682,8820682,4719,12
FBgn0286517,mir-10404-3,mir-10404-3 stem loop,X,23205159,23205227,FBtr0473830,FBtr0473830,23205159,23205227,23205159,69,1
FBgn0286518,mir-10404-4,mir-10404-4 stem loop,X,23291450,23291518,FBtr0473833,FBtr0473833,23291450,23291518,23291450,69,1
FBgn0286519,mir-10404-5,mir-10404-5 stem loop,X,23538215,23538283,FBtr0473836,FBtr0473836,23538215,23538283,23538283,69,1
FBgn0286567,gry,gryzun,3L,3199090,3211348,FBtr0073042,FBtr0073042,3199090,3211348,3199090,4593,3
FBgn0286723,hll,heimdall,2L,14027001,14029368,FBtr0080591,FBtr0080591,14027001,14029368,14027001,2206,3
FBgn0286726,snoRNA:Or-ACA6,snoRNA:Orphan H/ACA box 6,2R,10081188,10081325,FBtr0474083,FBtr0474083,10081188,10081325,10081325,138,3
FBgn0286727,snoRNA:Or-ACA7,snoRNA:Orphan H/ACA box 7,2R,10080613,10080694,FBtr0474084,FBtr0474084,10080613,10080694,10080694,82,3
FBgn0286728,snoRNA:Or-CD13,snoRNA:Orphan C/D box 13,2R,10082253,10082322,FBtr0474082,FBtr0474082,10082253,10082322,10082322,70,3
FBgn0286729,snoRNA:Or-CD15,snoRNA:Orphan C/D box 15,3L,1667151,1667247,FBtr0474091,FBtr0474091,1667151,1667247,1667247,97,3
FBgn0286730,snoRNA:Me28S-A2629,ncRNA,3L,10537618,10537758,FBtr0474085,FBtr0474085,10537618,10537758,10537618,141,3
FBgn0286731,snoRNA:Or-ACA8,snoRNA:Orphan H/ACA box 8,3L,11889842,11889935,FBtr0474090,FBtr0474090,11889842,11889935,11889842,94,3
FBgn0286732,snoRNA:Or-CD14,snoRNA:Orphan C/D box 14,2L,2014449,2014575,FBtr0474088,FBtr0474088,2014449,2014575,2014575,127,3
FBgn0286733,snoRNA:Me28S-C2789,ncRNA,2L,21034775,21034923,FBtr0474087,FBtr0474087,21034775,21034923,21034775,149,3
FBgn0286734,snoRNA:Me18S-G1506,ncRNA,2L,16561050,16561197,FBtr0474089,FBtr0474089,16561050,16561197,16561197,148,3
FBgn0286735,scaRNA:MeU1:95C-A24,small Cajal body-specific RNA : MeU1-A24,2L,901976,902082,FBtr0474086,FBtr0474086,901976,902082,902082,107,2
FBgn0286736,snoRNA:Or-ACA9,snoRNA:Orphan H/ACA box 9,3R,15472138,15472648,FBtr0474092,FBtr0474092,15472138,15472648,15472648,511,3
FBgn0286737,snoRNA:Or-CD16,snoRNA:Orphan CD box 16,2L,3504032,3504182,FBtr0474095,FBtr0474095,3504032,3504182,3504182,151,3
FBgn0286738,scaRNA:MeU4:25F-C137,small Cajal body-specific RNA : MeU4:25F-C137,3R,5584502,5584644,FBtr0474093,FBtr0474093,5584502,5584644,5584644,143,3
FBgn0286739,snoRNA:Me28S-C993,ncRNA,3L,10196162,10196254,FBtr0474096,FBtr0474096,10196162,10196254,10196254,93,3
FBgn0286740,snoRNA:Or-CD17,snoRNA:Orphan CD box 17,2R,17070586,17070688,FBtr0474094,FBtr0474094,17070586,17070688,17070586,103,3
FBgn0286741,CG46383,uncharacterized protein,3R,15950201,15950943,FBtr0474097,FBtr0474097,15950201,15950943,15950943,628,3
FBgn0286758,snoRNA:Me18S-G1358c,small nucleolar RNA Me18S-G1358c,3L,27267383,27267450,FBtr0474123,FBtr0474123,27267383,27267450,27267383,68,1
FBgn0286778,CG46385,uncharacterized protein,2R,7737019,7782637,FBtr0474227,FBtr0474227,7739114,7742178,7742178,2978,18
FBgn0286781,cass,cassowary,2L,17474912,17477888,FBtr0081001,FBtr0081001,17474912,17477888,17477888,2458,3
FBgn0286782,flz,filzig,2R,8969346,8985900,FBtr0339307,FBtr0339307,8969346,8985900,8985900,6637,9
FBgn0286783,Etf-QO,Electron transfer flavoprotein-ubiquinone oxidoreductase,2R,9910893,9913488,FBtr0308338,FBtr0308338,9910893,9913488,9910893,2243,6
FBgn0286784,TER94,TER94,2R,9989159,9993559,FBtr0112905,FBtr0112905,9990203,9993559,9990203,3058,12
FBgn0286785,scb,scab,2R,15248784,15258498,FBtr0087369,FBtr0087369,15248784,15258498,15248784,4643,6
FBgn0286786,hoip,hoi-polloi,2L,9699791,9700459,FBtr0079846,FBtr0079846,9699829,9700459,9699829,569,6
FBgn0286788,Orc1,Origin recognition complex subunit 1,2R,7522437,7525716,FBtr0088959,FBtr0088959,7522437,7525716,7525716,3152,3
FBgn0286809,xmas,xmas,X,17151231,17159306,FBtr0474624,FBtr0474624,17151231,17159306,17159306,6861,12
FBgn0286813,SRPK,SR Protein Kinase,2R,15380724,15387851,FBtr0087384,FBtr0087384,15381449,15387851,15381449,5116,15
FBgn0286818,Pdi,Protein disulfide isomerase,3L,15137738,15142840,FBtr0346644,FBtr0346644,15137738,15142840,15142840,2328,6
FBgn0286827,lncRNA:CR43334,long non-coding RNA:CR43334,3L,628435,643900,FBtr0333724,FBtr0333724,639714,642332,639714,2619,6
FBgn0286828,dind,diamond,3R,18674626,18677539,FBtr0083688,FBtr0083688,18674626,18677539,18677539,2328,3
FBgn0286833,CG46387,uncharacterized protein,3L,9898626,9899387,FBtr0474772,FBtr0474772,9898626,9899387,9898626,762,3
FBgn0286834,CG46388,uncharacterized protein,2R,18231565,18232294,FBtr0474771,FBtr0474771,18231565,18232294,18231565,579,3
FBgn0286852,naz,nazgul,3R,18316075,18328942,FBtr0083588,FBtr0083588,18317005,18328942,18328942,1564,6
